target	hg19	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Pancreas-Beta	chr11:2176043-2176303	U	0.006	0	0	0	0.002	0	0.002	0.021	0	0	0.015	0	0	0.001	0	0.041	0	0	0	0.004	0	0	0	0.05	0.012	0	0.057	0	0.009	0.021	0.017	0.991	0	0.009	0	0.007	0.012	0.019	0.031	0
Blood-B	chr11:2414931-2415351	U	0	0	0.85	0	0.022	0	0.002	0	0	0	0	0.138	0	0.017	0.022	0.049	0	0	0	0.007	0	0	0	0	0	0.01	0.017	0	0	0	0	0.049	0	0	0	0.004	0	0	0	0
Adipocytes	chr11:27502491-27502972	U	0.762	0.065	0	0	0	0.012	0	0.308	0.011	0.014	0.004	0.041	0.394	0.067	0	0.055	0	0	0.003	0.012	0.008	0.074	0.007	0.004	0	0	0	0	0	0	0	0	0	0	0	0.024	0.116	0.007	0.081	0
Blood-Mono+Macro	chr11:33219522-33219705	U	0.145	0.007	0	0.009	0.819	0.033	0.003	0.029	0	0	0	0	0	0	0	0.104	0	0	0	0	0.008	0	0.003	0.02	0	0.022	0.011	0.013	0.007	0.014	0	0	0	0	0	0	0.029	0	0.005	0
Kidney-Ep	chr11:35515942-35516177	U	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.006	0.017	0.075	0.005	0	0	0	0	0.005	0.613	0.003	0.004	0	0	0	0	0	0	0.008	0	0	0	0.009	0	0	0.006	0.011
Smooth-Musc	chr11:41437638-41438038	U	0	0.111	0.105	0.045	0.015	0.077	0.044	0.25	0	0	0	0	0.2	0.037	0	0.45	0	0	0.042	0.056	0.071	0.294	0	0	0	0	0.222	0	0	0.278	0	0	0	0	NA	0	0.167	0	0.741	0
Blood-B	chr11:45960244-45960605	U	0.046	0	0.995	0	0.055	0	0	0	0	0	0	0.227	0	0.018	0.079	0.056	0.008	0	0.002	0.004	0	0	0.003	0	0	0	0.031	0	0	0	0	0	0.011	0	0	0.007	0	0	0.016	0
Blood-NK	chr11:47637422-47638051	U	0	0	0	0.011	0.009	0.865	0.037	0	0	0	0	0	0	0.002	0	0.014	0	0	0	0	0.009	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smooth-Musc	chr11:54735019-54735982	U	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0.5	NA	NA	NA	0	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Oligodend	chr11:61404281-61404334	U	0	0	0	0	0	0	0.002	0	0	0	0	0.051	0	0.011	0	0.188	0	0	0	0	0.011	0	0	0	0	0	0.048	0.982	0	0.016	0.03	0	0	0	0	0	0.267	0	0.007	0
Epid-Kerat	chr11:61917560-61917805	U	0	0.006	0	0	0	0	0	0	0	0	0.004	0	0	0	0.605	0.02	0	0	0.003	0.002	0	0	0.006	0	0.005	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0	0
Adipocytes	chr11:62304487-62304527	U	0.675	0	0	0	0.003	0	0	0	0.014	0	0.018	0.082	0.083	0.219	0	0.057	0	0	0	0	0.015	0.076	0.005	0.006	0.048	0.01	0	0	0	0	0	0.014	0	0	0	0	0.102	0.008	0.202	0
Endothel	chr11:65379744-65379963	U	0.412	0.017	0.075	0.304	0.16	0.064	0.046	0.033	0.012	0	0.01	0.238	0.069	0.762	0	0.096	0	0.056	0.01	0.02	0.064	0.135	0.017	0.04	0	0	0.031	0.01	0.023	0.024	0	0	0.031	0	0.286	0	0.169	0.092	0.083	0
Small-Int-Ep	chr11:65594327-65594631	U	0	0	0	0	0	0	0.001	0	0	0	0.011	0.01	0	0	0	0.063	0.008	0	0.002	0.012	0	0	0.003	0	0.005	0.007	0.003	0	0	0.006	0	0	0	0	0	0	0	0.996	0	0
Thyroid-Ep	chr11:68368981-68369931	U	0	0.009	0	0	0	0	0	0	0	0	0	0.048	0	0	0	0	0.012	0	0.003	0.003	0.027	0	0.012	0	0	0	0.085	0.027	0	0	0	0	0	0	0	0	0.02	0	0	0.885
Heart-Cardio	chr11:68550315-68550776	U	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0
Heart-Cardio	chr11:68550868-68551337	U	0	0	0	0	0	0	0.005	0.028	0	0	0	0	0	0.001	0.03	0.014	0	0	0	0.002	0.955	0	0	0	0.004	0	0	0	0	0	0	0.006	0	0.005	0	0	0	0	0.003	0
Megakaryocytes	chr11:70257280-70257335	U	0	0	0	0.018	0.024	0.045	0	0	0	0	0	0	0	0	0	0.036	0	0	0.003	0	0	0	0	0	0	0	0.013	0	0	0	0	0	0	0	0.455	0	0	0	0	0
Lung-Ep-Alveo	chr11:70372606-70372794	U	0.007	0.005	0.006	0	0.011	0.007	0.013	0	0.028	0.126	0.003	0.068	0	0.03	0	0.135	0	0.045	0.002	0.007	0	0.049	0.003	0	0.963	0	0.015	0.013	0.012	0	0.022	0	0	0	0	0.027	0.024	0	0.087	0
Breast-Luminal-Ep	chr11:71324397-71324560	U	0.034	0.055	0	0	0.006	0	0.013	0.077	0.067	0.781	0	0	0.19	0	0	0.237	0	0.167	0.043	0	0.016	0.087	0	0	0.044	0	0	0	0	0.204	0	0	0.036	0.019	0	0.206	0	0.027	0.109	0.023
Pancreas-Delta	chr11:72022054-72022343	U	0	0.011	0	0.038	0.005	0.043	0.006	0	0	0.024	0	0	0	0.003	0	0.161	0.068	0	0	0.029	0	0.015	0.047	0	0	0.029	0	0	0.017	0.016	0	0.048	0.8	0	0	0.013	0.028	0	0	0
Skeletal-Musc	chr11:72922672-72923693	U	0	0	0.007	0	0.026	0	0.003	0.047	0	0	0	0.011	0	0	0	0.058	0	0	0	0.064	0.048	0	0	0	0.005	0.118	0	0	0	0	0	0	0	0	0	0	0.742	0	0.005	0.009
Blood-Mono+Macro	chr11:73733661-73733930	U	0.047	0	0	0.104	0.858	0	0	0	0	0.026	0	0.071	0	0.007	0	0.015	0	0	0	0	0.02	0.043	0.007	0.02	0	0	0.017	0	0	0	0	0	0	0	0	0.025	0	0	0.014	0
Adipocytes	chr11:75537042-75537264	U	0.677	0	0.07	0	0.093	0	0	0.188	0.019	0	0.004	0.069	0.333	0.118	0	0.036	0	0	0	0.046	0	0.349	0	0	0	0.009	0.01	0	0	0	0	0	0	0	0	0	0.029	0	0.025	0
Blood-Granul	chr11:75807955-75808565	U	0.122	0	0	1	0.029	0	0	0	0	0	0.007	0	0	0.007	0	0.113	0	0.048	0	0.007	0	0.014	0	0.007	0	0	0.006	0.03	0	0	0	0	0	0	0	0	0.179	0	0	0
Pancreas-Delta	chr11:78039188-78039580	U	0	0	0	0	0	0	0	0	0	0	0.038	0.059	0	0.014	0	0.192	0	0.333	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.923	0	0	0	0	0.135	0	0
Blood-B	chr11:82777661-82777874	U	0.033	0	1	0	0.107	0	0.021	0	0	0	0	0.321	0	0.02	0.048	0.192	0	0	0	0.016	0.011	0	0	0.057	0	0	0.009	0.042	0	0	0	0	0	0	0	0	0.018	0	0.028	0
Prostate-Ep	chr11:82843650-82843843	U	0.009	0.642	0	0	0	0	0.002	0.028	0	0	0.005	0.028	0.034	0.014	0	0.096	0.022	0	0	0.081	0	0.011	0.016	0	0	0	0.003	0	0.168	0	0	0	0	0	0	0.964	0	0	0.051	0.071
Prostate-Ep	chr11:82843881-82843953	U	0	0.084	0	0	0	0	0	0.036	0	0	0	0.021	0	0	0	0.021	0	0	0	0.066	0	0	0	0	0	0	0.003	0	0.091	0	0	0	0	0	0	0.68	0	0	0	0.026
Adipocytes	chr11:93266034-93266361	U	0.75	0.028	0.053	0	0	0	0.072	0	0	0	0	0.056	0.143	0.112	0	0.379	0.083	0	0	0	0.156	0.174	0	0	0	0	0	0	0	0	0.028	0.059	0	0	0	0.029	0.19	0	0.085	0
Dermal-Fibro	chr11:104454814-104454955	U	0.5	0	0	0.021	0.006	0	0.002	0.273	0	0.015	0	0.02	0.912	0.043	0	0.235	0	0	0	0.006	0	0.028	0.004	0.047	0	0	0.055	0	0	0	0	0.015	0	0	0	0.008	0.091	0	0.105	0
Endothel	chr11:109900473-109900819	U	0	0	NA	0	0	0.5	0	NA	0	NA	0	0	NA	0.636	NA	0	0	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA	NA	0	1	0
Oligodend	chr11:113105700-113105887	U	0	0	0	0	0	0	0.002	0	0	0	0	0.02	0	0.007	0	0.112	0	0	0.004	0.002	0.006	0.007	0	0.004	0	0	0.047	0.984	0	0.013	0	0	0	0	0	0	0	0	0.03	0
Blood-Granul	chr11:113641630-113641843	U	0	0	0.015	0.924	0.038	0	0	0	0	0	0.005	0.017	0	0	0	0.01	0	0	0	0	0	0	0	0.014	0.008	0	0	0	0	0.009	0	0	0	0	0	0	0.153	0	0	0
Blood-T	chr11:118175631-118176495	U	0.008	0.009	0.005	0	0.039	0.26	0.995	0.024	0.007	0	0.023	0.082	0	0.005	0	0.173	0.006	0	0	0.002	0	0.058	0.003	0.003	0	0	0.002	0	0	0.015	0.014	0.008	0.019	0	0.062	0	0	0.009	0.096	0
Blood-T	chr11:118210159-118211374	U	0	0	0	0	0.051	0.031	0.964	0.032	0	0	0.005	0.067	0.071	0.009	0	0.184	0	0	0.008	0	0	0.114	0	0.006	0	0	0.013	0	0	0.052	0.053	0	0.016	0.01	0	0	0	0.009	0.099	0
Blood-T	chr11:118212314-118213273	U	0	0.016	0	0	0.022	0.061	0.988	0	0	0	0	0.029	0	0.01	0	0.421	0	0	0	0.006	0	0.089	0.009	0.022	0.018	0	0	0	0	0.098	0.068	0	0.053	0	0	0	0.026	0	0.169	0
Blood-T	chr11:118213527-118214011	U	0.032	0.007	0.014	0	0.047	0.082	0.99	0.023	0	0	0	0.074	0.027	0.018	0	0.209	0	0	0	0	0.02	0.098	0.004	0.015	0	0	0	0	0	0	0.034	0.011	0.044	0	0	0.007	0.051	0.006	0.075	0
Blood-T	chr11:118214295-118214532	U	0.008	0.006	0.025	0	0.039	0.026	0.921	0.102	0	0	0.003	0.121	0.03	0.007	0	0.185	0	0	0	0.015	0	0.045	0.009	0	0.005	0.007	0.002	0	0.006	0.012	0.03	0	0	0	0.083	0	0.035	0.005	0.067	0
Pancreas-Acinar	chr11:118931857-118932942	U	0	0	0	0.008	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.006	0	0	0.004	0	0	0.01	0	0	0.895	0	0	0	0.043	0	0	0	0	0	0
Lung-Ep-Bron	chr11:120077845-120078074	U	0	0	0	0	0.002	0.02	0.001	0	0	0	0.008	0	0	0.001	0	0.07	0	0	0	0.005	0	0	0	0	0.119	0.81	0	0	0	0	0	0	0.014	0	0	0.013	0	0	0	0.013
Head-Neck-Ep	chr11:128518761-128519111	U	0	0.034	0	0.281	0.005	0	0	0.095	0	0	0.081	0.027	0.048	0	0	0.033	0	0	0.018	0.946	0	0	0	0	0	0.167	0	0	0	0.012	0.02	0	0	0	0	0	0	0.031	0.01	0
Breast-Luminal-Ep	chr11:129324900-129325422	U	0.25	0.163	0	0	0.014	0	0.008	0.375	0.35	1	0	0	0.286	0.203	0.375	0.24	0	0	0	0.121	0.083	0.071	0	0.021	0	0.111	0.214	0	0.056	0	0	0	0.188	0.074	0	0.22	0	0	0.297	0
Head-Neck-Ep	chr11:130242997-130243058	U	0	0	0	0	0	0	0	0	0	0	0.007	0	0	0	0	0.062	0	0	0	0.767	0	0	0	0	0	0.133	0	0.014	0.093	0	0	0	0	0	0	0	0	0.067	0.011	0
Blood-T	chr11:133928201-133928276	U	0	0.028	0.007	0	0.075	0.22	0.928	0	0	0	0	0.042	0	0.002	0	0.174	0	0	0.009	0.005	0.008	0.023	0	0.073	0	0	0	0	0	0.031	0.088	0.014	0	0.026	0	0.008	0	0	0.018	0.022
Lung-Ep-Alveo	chr12:749800-750838	U	0	0	0	0.01	0.003	0	0.002	0	0	0	0	0	0	0.003	0	0.021	0	0	0	0.003	0	0	0	0	0.899	0.008	0	0	0.011	0	0	0	0	0	0	0.027	0	0	0.008	0.12
Blood-Mono+Macro	chr12:1032945-1033045	U	0.058	0.008	0.006	0	0.729	0	0	0	0	0	0.004	0.029	0	0	0	0.008	0	0	0	0	0	0	0	0.008	0	0	0.021	0.029	0	0	0	0	0	0	0	0	0.073	0	0.005	0
Heart-Cardio	chr12:1752352-1752721	U	0	0	0.006	0	0.002	0	0.001	0	0	0	0	0	0	0.004	0	0.039	0	0	0	0	0.964	0	0	0.004	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0.005	0
Heart-Cardio	chr12:2080081-2080856	U	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0.033	0.038	0	0	0	0	0.976	0.008	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0
Small-Int-Ep	chr12:2506614-2506665	U	0	0.005	0	0	0	0	0	0	0	0	0.087	0	0	0	0.022	0.168	0	0.28	0.002	0.006	0	0	0.028	0.008	0	0.013	0	0	0.014	0	0	0	0	0	0	0.055	0	0.984	0	0
Breast-Luminal-Ep	chr12:5747733-5747898	U	0	0.041	0	0	0.006	0	0.004	0.071	0.033	0.815	0	0.031	0	0	0	0.225	0	0	0	0	0	0	0	0	0.016	0	0	0	0	0.019	0.027	0	0	0	0	0	0	0	0.063	0
Blood-NK	chr12:9795269-9795804	U	0	0.004	0.199	0	0.031	0.913	0.169	0.014	0.011	0	0	0.31	0	0.022	0.02	0.093	0	0	0.003	0.005	0	0.022	0	0.003	0	0	0.002	0.009	0	0.004	0	0.025	0.007	0	0	0	0.008	0	0.029	0
Blood-T	chr12:9830225-9830765	U	0	0	0	0	0.045	0.184	0.943	0	0	0.059	0.009	0.12	0	0.005	0	0.065	0	0	0	0.014	0	0.015	0	0	0.011	0	0	0	0	0	0	0	0	0.034	0	0	0	0	0.023	0
Blood-NK	chr12:9983597-9983990	U	0	0.011	0	0.013	0.01	0.927	0.055	0	0	0	0	0.038	0	0.002	0	0.11	0	0	0.004	0	0	0.011	0.048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0.029	0
Blood-Mono+Macro	chr12:14405611-14405731	U	0.149	0	0.065	0	0.78	0	0	0	0	0	0	0.058	0	0.002	0	0.053	0	0	0	0	0.011	0	0.009	0.02	0	0	0.013	0.055	0	0	0	0	0	0	0	0	0.022	0	0	0
Bone-Osteob	chr12:19588892-19589286	U	0.026	0.091	0	0.022	0	0.05	0.007	0.926	0	0	0	0.027	0	0.025	0	0.07	0	0	0.024	0	0.02	0.062	0	0	0	0	0	0.015	0.032	0	0	0	0	0	0	0	0	0	0.012	0
Small-Int-Ep	chr12:22753117-22753663	U	0	0	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0.333	0.167	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	1	0.5	0
Blood-Mono+Macro	chr12:25120044-25120203	U	0.058	0.008	0.042	0	0.824	0	0	0	0	0	0	0.018	0	0.003	0	0.133	0	0	0.003	0.005	0.009	0	0.007	0.019	0	0	0.003	0.03	0	0	0	0.011	0.014	0	0	0	0	0	0.007	0
Blood-Granul	chr12:32740571-32741585	U	0.014	0	0	1	0.038	0	0.006	0.1	0	0	0.011	0	0	0	0	0.136	0	0	0.003	0.006	0	0.042	0.008	0.006	0	0.009	0	0	0	0	0	0	0	0	0	0	0.146	0	0	0
Prostate-Ep	chr12:40171398-40171533	U	0	0.327	0	0	0	0	0.003	0.028	0	0	0	0	0	0.003	0	0.164	0	0	0	0.032	0	0.007	0	0.15	0.012	0.009	0.003	0	0	0	0	0	0	0	0	0.83	0.022	0	0.014	0
Dermal-Fibro	chr12:47298922-47298958	U	0.357	0	0	0	0.004	0	0.007	0	0.03	0.016	0	0	0.889	0.028	0.056	0.155	0	0	0.004	0.036	0	0	0.018	0	0.011	0.011	0.004	0	0	0	0	0	0	0	0	0	0	0	0.009	0.03
Endothel	chr12:50040684-50040780	U	0.408	0	0	0	0.013	0	0.002	0.087	0.094	0.015	0	0.073	0.105	0.651	0	0.011	0	0	0	0.003	0.031	0.03	0.005	0.005	0	0	0.011	0	0	0.009	0	0.017	0	0	0	0.038	0.096	0	0.015	0
Head-Neck-Ep	chr12:53251350-53251752	U	0	0.009	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.131	0.011	0	0	0.942	0	0	0	0	0	0.125	0	0	0.009	0	0.012	0.013	0.019	0	0	0	0	0	0	0
Blood-B	chr12:57681746-57682067	U	0.029	0	0.832	0	0.012	0	0.002	0	0.019	0	0	0.088	0	0.012	0	0.077	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blood-Granul	chr12:57894060-57894297	U	0	0.007	0	0.977	0.005	0	0.001	0	0	0	0	0	0	0	0	0.007	0	0	0	0	0.007	0	0	0.004	0	0	0.003	0	0	0.006	0	0	0	0	0.083	0	0.075	0	0	0
Pancreas-Alpha	chr12:58900864-58901510	U	0	0	0	0.2	0	0	0	NA	0	0	0	0	NA	0	NA	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	0	NA	NA	0	0	0	0	0
Blood-B	chr12:65007600-65007773	U	0	0	0.993	0.04	0.029	0	0.011	0	0	0	0	0.174	0	0.026	0	0.047	0	0	0	0	0	0	0	0	0	0	0.006	0	0.008	0.006	0	0	0	0	0	0	0.033	0	0.007	0
Blood-T	chr12:69285539-69285674	U	0.099	0	0.125	0	0.035	0.091	0.847	0	0	0	0	0.111	0.133	0.025	0	0.134	0	0	0.004	0.004	0	0.019	0.005	0	0.068	0	0.008	0	0.103	0	0	0.014	0	0	0	0	0.034	0	0.03	0.023
Fallopian-Ep	chr12:75702858-75703172	U	0	0	0.007	0	0	0	0.005	0	0	0	0	0	0	0.001	0.026	0.11	0.721	0	0.005	0.007	0	0.015	0	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0.011	0	0.006	0
Blood-Granul	chr12:76934829-76935131	U	0	0	0	0.94	0.036	0	0.003	0	0	0	0	0.034	0	0	0	0.062	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143	0	0.135	0	0	0
Adipocytes	chr12:94389336-94389633	U	0.5	0	0.13	0	0.049	0.083	0	0	0.125	0.143	0	0.091	0	0.2	0	0.158	0	0	0	0	0	0.2	0	0	0	0.062	0.022	0.1	0	0	0	0	0	0.067	0	0	0.077	0	0.056	0
Pancreas-Duct	chr12:95749866-95750100	U	0.014	0	0.009	0	0	0	0.009	0.021	0	0	0	0.01	0.023	0.031	0.027	0.065	0	0.041	0.006	0.015	0.005	0.043	0.034	0.032	0.004	0.005	0.006	0.005	0.017	0.077	0.03	0.088	0.117	0.88	0	0.021	0	0.004	0.085	0
Colon-Ep	chr12:105319208-105319365	U	0	0	0	0	0.006	0	0	0	0	0	0.977	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epid-Kerat	chr12:106749774-106750249	U	0	0	0	0	0	0	0	0	0	0	0	0.019	0	0	0.611	0.039	0	0	0	0.016	0.01	0	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0.009	0
Adipocytes	chr12:109595371-109595609	U	0.68	0	0.01	0.026	0.007	0	0.002	0.036	0.014	0	0	0.304	0.435	0.167	0.036	0.163	0	0	0.008	0.01	0.009	0.065	0.079	0.1	0	0	0.012	0	0	0.017	0	0	0	0	0	0	0.022	0.017	0.15	0
Liver-Hep	chr12:112014821-112015139	U	0	0	0	0.006	0.003	0	0	0	0	0	0.002	0.008	0	0.002	0.016	0.01	0	0	0	0	0	0	0.004	0.761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eryth-prog	chr12:113629175-113629399	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.02	0.994	0	0	0	0.034	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
Heart-Cardio	chr12:113712523-113712922	U	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.006	0	0.046	0	0	0.002	0	0.933	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0.086	0	0.005	0
Breast-Basal-Ep	chr12:120656820-120656996	U	0	0	0	0	0.003	0.011	0	0	0.873	0.011	0	0	0	0	0.024	0.079	0	0	0	0.006	0	0	0	0	0	0	0.073	0	0	0	0	0	0	0	0	0	0	0	0.006	0
Smooth-Musc	chr12:120780907-120781070	U	0.147	0.012	0.021	0.073	0.04	0	0.011	0.1	0	0	0	0.125	0.421	0.204	0.056	0.2	0	0.214	0.006	0.082	0.014	0.343	0.012	0	0.011	0.061	0.044	0.243	0.031	0	0	0.059	0	0	0	0.022	0.206	0	0.731	0
Oligodend	chr12:120951809-120952171	U	0	0	0	0	0	0	0	0	0.057	0.036	0	0.042	0	0.02	0.111	0.068	0	0	0	0	0	0.032	0	0	0	0	0.07	1	0	0	0.032	0	0	0	0	0	0	0	0.048	0.033
Pancreas-Alpha	chr12:123058908-123059163	U	0	0.006	0	0	0	0.009	0	0	0	0	0	0.01	0	0.002	0	0.02	0	0	0.023	0.004	0	0	0	0.088	0	0	0	0	0	0.032	0.982	0.165	0.116	0	0	0	0	0.005	0.005	0
Oligodend	chr12:123332891-123333036	U	0.018	0	0	0	0	0	0	0	0	0	0	0	0.033	0.017	0.04	0.122	0	0	0.003	0	0	0.012	0.026	0	0	0	0.064	0.992	0.011	0	0	0.015	0	0	0	0	0.017	0	0.014	0
Oligodend	chr12:125474255-125474587	U	0.005	0	0	0	0.003	0	0	0	0.061	0.019	0	0.036	0	0.001	0.015	0.058	0	0	0	0.004	0	0.019	0	0	0.004	0	0.04	0.95	0.026	0.061	0	0.007	0.007	0.018	0	0	0	0	0.014	0
Skeletal-Musc	chr12:131173467-131173598	U	0.01	0.007	0	0	0	0	0.001	0	0	0	0	0	0.103	0.003	0	0.111	0	0	0.006	0	0	0.086	0.009	0.008	0	0	0.002	0	0	0.014	0	0	0	0	0	0.006	0.682	0	0.097	0
Thyroid-Ep	chr12:132468369-132468607	U	0	0.015	0	0	0	0	0	0.028	0	0	0	0	0	0	0	0.045	0	0	0	0	0.009	0.01	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0.006	0.967
Ovary-Ep	chr12:132891356-132891480	U	0	0	0.029	0.02	0.006	0.013	0.019	0.065	0.025	0	0.005	0.043	0	0.014	0	0.145	0.202	0.053	0.015	0.012	0.017	0.069	0.228	0.023	0.014	0	0.045	0.008	0.78	0.078	0.035	0.05	0.016	0	0	0.015	0.452	0.006	0.058	0.032
Blood-Granul	chr12:133242506-133242772	U	0.009	0	0	1	0.041	0	0	0	0	0	0	0	0	0	0	0.026	0	0	0.003	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.108	0	0	0
Bone-Osteob	chr13:22480904-22480991	U	0	0	0	0	0.003	0	0	0.824	0	0	0	0.016	0.043	0.018	0.03	0.075	0	0	0.003	0	0	0.03	0.06	0	0	0	0.003	0	0	0	0.011	0	0	0	0	0	0.014	0	0	0.082
Heart-Cardio	chr13:23932454-23932713	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.072	0	0	0	0.003	0.968	0.01	0	0	0	0	0.072	0	0	0	0	0	0	0	0	0	0	0	0	0
Pancreas-Alpha	chr13:24244799-24245023	U	0	0	0	0	0.007	0.031	0.016	0	0	0	0.007	0.022	0	0.016	0	0.163	0	0	0.002	0	0.029	0	0	0.008	0.005	0	0	0	0	0.037	0.801	0.074	0.146	0	0	0.007	0	0.051	0	0
Breast-Basal-Ep	chr13:24873567-24873866	U	0	0	0	0	0.002	0	0	0	0.791	0.009	0.004	0	0	0.001	0.024	0.055	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0
Epid-Kerat	chr13:27699652-27700120	U	0	0	0	0	0.003	0	0.002	0	0.004	0	0	0.006	0	0.001	0.734	0.047	0	0	0	0.009	0.007	0	0	0	0	0	0.075	0	0	0	0	0	0	0.004	0	0.012	0	0	0	0
Gastric-Ep	chr13:28837971-28838117	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.954	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Small-Int-Ep	chr13:30110150-30110575	U	0.012	0	0.004	0	0.001	0	0.005	0.033	0	0	0.062	0.027	0	0.054	0	0.04	0.005	0	0.002	0.038	0	0.016	0.004	0	0	0	0.007	0	0	0.009	0	0.007	0.023	0	0	0	0.008	0.983	0.011	0
Blood-B	chr13:31017465-31018922	U	0.009	0.004	0.889	0.151	0.015	0	0.001	0	0	0	0	0.212	0	0.018	0	0.072	0	0	0.001	0.007	0	0.005	0	0	0	0	0.002	0	0	0	0	0	0.007	0	0	0	0.016	0	0.003	0
Heart-Fibro	chr13:47760131-47760255	U	0.109	0.011	0.024	0	0.021	0	0.012	0.062	0	0	0	0.02	0	0.108	0.125	0.214	0	0	0.324	0.018	0.087	0.975	0	0.007	0.009	0	0	0	0	0.172	0.025	0.026	0	0	1	0	0	0.009	0.15	0
Pancreas-Delta	chr13:49762704-49763100	U	0.029	0	0	0	0	0	0	0	0	0.207	0	0	0	0.009	0	0.072	0	0	0.014	0.011	0	0	0	0	0	0	0.024	0.258	0	0.012	0.643	0.17	1	0	0	0.044	0	0.019	0	0
Thyroid-Ep	chr13:49855126-49855223	U	0	0.034	0	0	0.003	0	0.002	0.054	0.009	0.012	0	0	0	0.009	0	0.024	0.01	0	0	0.003	0.021	0	0.054	0.015	0	0	0.014	0	0	0	0	0	0	0	0	0	0	0.008	0	0.966
Pancreas-Duct	chr13:52359350-52359737	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0	0.3	0	0	0	0.018	0	0	0.086	0	0	0	0	0	0	0.125	0	0.071	0	0.944	0	0	0	0	0	0
Head-Neck-Ep	chr13:68460537-68460623	U	0.012	0.047	0	0.012	0.003	0.027	0.002	0	0.043	0.123	0	0.02	0	0.006	0	0.076	0	0	0.02	0.906	0	0.138	0.005	0.055	0	0.01	0	0	0.012	0.085	0.011	0.014	0	0	0	0.053	0	0.009	0.126	0
Dermal-Fibro	chr13:68483269-68483340	U	0.542	0	0.013	0	0.004	0	0.003	0.143	0.053	0	0	0	1	0.075	0	0.31	0	0	0.016	0	0	0.111	0	0.02	0	0	0	0	0.029	0.035	0.047	0.059	0.023	0	0	0	0.125	0	0.115	0
Bone-Osteob	chr13:76765436-76765495	U	0	0	0.014	0.021	0.005	0.09	0.002	1	0	0.012	0.008	0.067	0.062	0.003	0	0.22	0	0	0.021	0	0	0.096	0	0.018	0	0.008	0.065	0	0	0.013	0.012	0	0.028	0.008	0.1	0	0	0.006	0.042	0
