target	hg38	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Lung-Ep-Bron	chr10:124818792-124819443	U	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pancreas-Delta	chr10:127126911-127127748	U	0	0	0.006	0.021	0.008	0.039	0.009	0	0	0	0.007	0.035	0	0.003	0.029	0.178	0	0	0.002	0	0	0	0	0	0.005	0	0	0	0	0	0.019	0.146	0.685	0	0	0	0	0	0.017	0.009
Ovary-Ep	chr10:128853772-128854022	U	0	0.034	0	0	0.004	0	0.011	0.047	0	0	0	0.01	0	0	0.065	0.192	0.443	0	0.008	0.01	0	0.028	0.159	0.003	0	0.012	0	0	0.946	0.029	0.098	0.016	0.146	0.31	0	0.067	0.011	0.005	0.065	0.032
Bone-Osteob	chr10:129131115-129131255	U	0.022	0	0	0	0.007	0	0.004	0.962	0	0.014	0.006	0	0.13	0.004	0.048	0.091	0	0	0.024	0	0	0	0	0.007	0.008	0.011	0	0	0	0.01	0.053	0	0.016	0	0	0	0	0.011	0.046	0
Blood-B	chr10:129473122-129473443	U	0.006	0.003	0.94	0.005	0.018	0	0.001	0	0.006	0	0	0.147	0	0.014	0	0.082	0	0.029	0.002	0.006	0	0.011	0.002	0	0.004	0	0.004	0.009	0	0.004	0	0	0	0	0	0	0	0	0.018	0
Ovary-Ep	chr10:129849113-129849178	U	0	0.066	0	0	0.007	0	0	0	0	0	0.076	0.305	0	0.013	0	0.116	0.265	0	0	0.002	0	0	0.069	0	0	0	0.106	0	0.85	0	0.007	0	0	0	0	0.085	0	0.07	0.118	0
Bladder-Ep	chr10:132179717-132179800	U	0	0.846	0	0	0.008	0	0.007	0.054	0	0	0	0.037	0	0.028	0	0.121	0	0	0.049	0	0.013	0.06	0	0	0.006	0	0	0	0.01	0	0	0	0	0	0	0.051	0	0	0.044	0
Blood-Mono+Macro	chr10:132451294-132451375	U	0.103	0	0.024	0	0.701	0	0	0	0	0	0	0.07	0	0.006	0	0.086	0	0	0	0	0.024	0.02	0.01	0.023	0	0	0.004	0.02	0	0	0	0	0	0	0	0	0.061	0	0.009	0
Pancreas-Duct	chr10:132657819-132657939	U	0.018	0.026	0.045	0	0.007	0.026	0.009	0	0	0	0	0	0.077	0.018	0.036	0.165	0	0.265	0	0.047	0	0	0.023	0	0	0.019	0.004	0	0	0.069	0.051	0	0.086	0.941	0	0.028	0	0	0.04	0
Thyroid-Ep	chr10:132746046-132746363	U	0	0.027	0	0	0.001	0	0	0.016	0.005	0.018	0	0	0	0	0	0.076	0	0	0.003	0.001	0	0	0.003	0	0	0.004	0.024	0	0	0	0	0	0	0	0	0	0	0	0.006	1
Skeletal-Musc	chr10:133081191-133081435	U	0.003	0	0	0	0.001	0	0	0	0.004	0	0.002	0	0.031	0.002	0	0.122	0	0	0.006	0.001	0	0.011	0	0.004	0	0	0.073	0	0	0.014	0.01	0	0	0	0	0	0.589	0.003	0.01	0
Kidney-Ep	chr10:133306562-133307137	U	0.005	0.004	0	0.003	0.001	0	0	0.009	0.016	0	0	0	0	0.006	0	0.012	0.003	0	0.004	0.002	0.009	0.003	0.688	0.003	0	0	0.002	0	0	0.008	0	0	0.003	0.003	0	0	0.004	0.002	0.008	0
Pancreas-Beta	chr10:133393199-133393503	U	0	0.003	0.003	0	0	0	0.001	0	0	0	0	0.004	0	0.001	0	0.026	0	0	0	0.001	0	0	0.002	0	0.005	0	0.034	0	0.004	0.002	0.063	0.98	0.217	0.004	0	0	0	0	0	0.146
Small-Int-Ep	chr11:272256-272629	U	0	0	0.011	0	0	0	0.001	0.017	0	0	0	0	0	0.005	0	0.091	0	0.073	0	0.001	0.014	0.031	0.019	0.018	0.004	0	0	0	0.006	0.005	0	0.015	0.008	0	0	0.004	0	0.988	0.033	0
Small-Int-Ep	chr11:283462-283609	U	0.005	0.005	0	0	0.002	0	0.036	0.016	0	0	0.032	0	0	0	0	0.063	0	0	0.004	0.003	0.005	0.011	0.003	0	0.009	0	0.002	0	0.007	0	0.016	0.015	0	0.014	0	0	0	0.952	0	0.007
Small-Int-Ep	chr11:440653-440759	U	0	0	0	0	0	0.008	0	0.018	0	0	0.025	0	0	0	0	0.033	0	0	0	0	0	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0.111	0.005	0	0.921	0.004	0
Small-Int-Ep	chr11:440819-440895	U	0	0	0.007	0.007	0.007	0	0.003	0	0	0	0.033	0	0	0.008	0	0.088	0	0	0	0.028	0	0.009	0	0	0.011	0.007	0	0.008	0	0.007	0	0	0	0	0	0	0	0.962	0.016	0
Kidney-Ep	chr11:939169-939468	U	0	0	0.009	0	0	0	0.002	0	0	0	0	0	0	0.008	0	0.037	0	0.103	0	0.003	0	0	0.82	0.005	0	0	0.01	0.009	0	0.008	0.01	0.011	0	0.016	0	0.008	0	0	0.023	0
Gallbladder	chr11:1222170-1222376	U	0.014	0.007	0	0	0.005	0	0.002	0	0.01	0	0.013	0	0.036	0.003	0	0.103	0	0.971	0	0	0	0.027	0.007	0.008	0	0	0	0	0.007	0.026	0	0	0	0	0	0	0.016	0	0.018	0.011
Gallbladder	chr11:1228579-1228667	U	0	0	0.007	0	0	0	0	0	0	0	0	0	0	0.001	0	0.048	0	1	0	0.002	0	0	0.003	0	0	0	0	0	0.064	0	0	0	0	0	0	0	0	0.011	0.006	0
Bone-Osteob	chr11:1499582-1499652	U	0.008	0	0	0.008	0.012	0	0.002	0.659	0	0	0	0.013	0	0	0	0.014	0	0	0.005	0	0	0	0	0	0	0	0	0.014	0	0	0	0	0.021	0	0	0	0	0	0	0
Pancreas-Beta	chr11:2153328-2153410	U	0	0	0.008	0	0	0	0	0	0	0	0.015	0	0	0.006	0	0.066	0	0	0.004	0.003	0	0.012	0	0.026	0	0.008	0	0	0	0.016	0.013	0.968	0	0	0	0	0	0.015	0.017	0
Pancreas-Beta	chr11:2154813-2155073	U	0.005	0	0	0	0.002	0	0.003	0.019	0	0	0.015	0.008	0	0.001	0	0.046	0	0	0	0.006	0	0	0.003	0.053	0.005	0	0.05	0	0.007	0.012	0.008	0.984	0.009	0.007	0	0.006	0.011	0.016	0.022	0
Blood-B	chr11:2393701-2394121	U	0	0	0.827	0	0.023	0.007	0.003	0	0	0	0	0.124	0	0.015	0.036	0.043	0	0	0	0.01	0	0	0	0	0	0.008	0.019	0.004	0	0	0	0.047	0	0	0	0.003	0	0	0	0
Heart-Cardio	chr11:3669791-3670155	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0.05	0	0	0	0.006	0.94	0.055	0	0	0.018	0	0	0.02	0.021	0	0	0	0	0	0	0	0.056	0	0.015	0
Heart-Fibro	chr11:27406184-27406707	U	NA	0	0	NA	0	NA	0	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	0	NA	0	NA	0	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
Adipocytes	chr11:27480944-27481099	U	0.692	0.059	0.009	0	0	0.013	0.004	0.206	0.011	0.014	0	0.066	0.267	0.042	0	0.075	0	0	0	0.01	0.009	0.018	0.004	0.004	0	0	0	0	0	0	0	0	0.015	0	0	0	0.119	0	0.038	0
Kidney-Ep	chr11:35494394-35494629	U	0	0	0	0	0	0	0.001	0	0	0.005	0.002	0	0	0.005	0	0.055	0.004	0	0.001	0	0	0	0.578	0.002	0	0.008	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.005
Smooth-Musc	chr11:41416088-41416488	U	0	0.083	0.091	0.034	0.012	0.133	0.052	0.25	0	0	0	0	0.333	0.046	0	0.478	0	0	0.071	0.078	0.056	0.316	0	0	0	0	0.196	0	0	0.304	0	0	0	0	NA	0.042	0.125	0	0.75	0
Blood-B	chr11:45938693-45939054	U	0.037	0.008	0.989	0	0.049	0.006	0.001	0	0	0	0.002	0.231	0.017	0.02	0.064	0.047	0.006	0	0.003	0.003	0	0	0.002	0	0	0	0.027	0	0	0.005	0.008	0	0.007	0.006	0	0.005	0	0	0.012	0.006
Blood-NK	chr11:47615870-47616499	U	0.009	0.005	0	0.008	0.023	0.864	0.046	0	0.028	0	0.014	0	0	0.006	0	0.024	0.026	0	0.007	0.002	0.02	0.008	0.007	0.009	0.01	0	0.012	0.021	0.007	0.015	0.03	0	0	0	0	0	0	0.005	0	0
Bladder-Ep	chr11:57733358-57733549	U	0.006	0.745	0	0	0	0	0	0	0	0	0	0	0	0	0.056	0.011	0	0	0.007	0.03	0	0.006	0	0.003	0.004	0	0.005	0	0	0	0	0	0	0	0	0.043	0	0	0	0
Prostate-Ep	chr11:62101058-62101238	U	0	0.433	0	0	0	0	0.01	0	0.225	0	0	0	0	0	0.125	0.4	0	0	0.008	0.132	0	0.038	0.028	0	0.283	0.151	0.077	0	0	0.07	0	0	0	0	0	0.917	0	0	0.032	0.025
Epid-Kerat	chr11:62150088-62150333	U	0	0	0	0	0	0	0.001	0	0	0	0.006	0	0	0	0.614	0.032	0	0	0.002	0.003	0	0	0.005	0	0.004	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0
Adipocytes	chr11:62537015-62537055	U	0.679	0	0	0	0.003	0	0	0	0.01	0.01	0.018	0.082	0.069	0.218	0	0.034	0	0	0.003	0	0.017	0.081	0.009	0.005	0.046	0.016	0	0	0	0.009	0	0.012	0	0	0	0	0.136	0.006	0.182	0
Endothel	chr11:65612273-65612492	U	0.386	0.02	0.073	0.268	0.152	0.061	0.046	0.054	0.02	0	0.008	0.212	0.057	0.744	0	0.108	0	0.033	0.008	0.025	0.051	0.124	0.017	0.04	0	0	0.029	0.016	0.033	0.007	0	0	0.053	0	0.25	0	0.145	0.087	0.083	0
Small-Int-Ep	chr11:65826856-65827024	U	0	0	0.009	0	0.008	0.007	0.001	0	0	0	0.009	0.01	0	0	0	0.064	0.015	0	0.006	0.01	0.006	0.022	0.003	0.004	0.017	0.006	0	0	0	0.005	0	0	0.01	0	0	0	0	0.99	0.005	0
Head-Neck-Ep	chr11:65913504-65913615	U	0	0.053	0.009	0	0	0	0	0	0.013	0	0.005	0.026	0	0.004	0.158	0.061	0	0	0.014	0.766	0	0	0	0	0.008	0.046	0.004	0	0	0.039	0.011	0.015	0	0	0	0.037	0	0	0	0.015
Breast-Basal-Ep	chr11:66871534-66872006	U	0	0	0	0	0.002	0	0.001	0	0.907	0.076	0	0	0	0	0	0.022	0	0	0	0.001	0.006	0.004	0	0	0.007	0	0	0	0.004	0	0	0.004	0	0	0	0.009	0	0.002	0.003	0
Heart-Cardio	chr11:68434626-68434865	U	0	0.009	0	0.006	0.004	0	0.002	0	0.008	0	0.005	0	0	0.011	0	0.057	0	0	0.004	0.002	0.946	0	0	0.012	0.013	0.015	0.009	0.012	0	0.005	0	0.022	0	0	0	0	0	0.011	0.024	0
Heart-Cardio	chr11:68782847-68783308	U	0.004	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.866	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0.006	0
Heart-Cardio	chr11:68783400-68783869	U	0	0	0	0	0	0	0.004	0.038	0	0	0	0	0	0.001	0.027	0.011	0	0	0.002	0.002	0.948	0.005	0	0	0.003	0	0	0	0	0	0	0.005	0	0.008	0	0	0	0	0.006	0
Adipocytes	chr11:70839386-70839498	U	0.643	0	0.122	0.299	0.166	0.098	0.127	0	0.021	0.021	0	0.107	0.176	0.121	0	0.347	0	0	0	0.023	0	0.018	0	0.031	0	0	0.022	0	0	0	0	0	0	0	0	0	0.105	0	0.123	0
Breast-Luminal-Ep	chr11:71613351-71613514	U	0.026	0.048	0	0	0.005	0	0.01	0.071	0.07	0.796	0	0	0.107	0	0	0.24	0	0.133	0.047	0	0.012	0.097	0	0.01	0.034	0	0	0	0	0.213	0	0	0.051	0.016	0	0.195	0	0.02	0.136	0.019
Pancreas-Delta	chr11:72311010-72311299	U	0	0.009	0	0.038	0.005	0.037	0.005	0	0	0.02	0	0	0	0.002	0	0.136	0.057	0	0.005	0.037	0	0.025	0.048	0	0	0.024	0	0	0.013	0.013	0	0.043	0.797	0	0	0.011	0.05	0	0.011	0
Skeletal-Musc	chr11:73211627-73212648	U	0	0	0	0	0.023	0	0.003	0.038	0.007	0.007	0.003	0.009	0	0	0	0.068	0	0	0	0.064	0.054	0.006	0	0	0.004	0.111	0	0	0	0	0	0	0	0	0	0	0.741	0	0.017	0.008
Blood-Mono+Macro	chr11:74022616-74022885	U	0.098	0	0	0.071	0.867	0	0	0	0	0.021	0	0.067	0	0.008	0	0.013	0	0	0.005	0	0.015	0.046	0.006	0.016	0	0	0.013	0	0	0	0	0	0.039	0	0	0.021	0	0	0.024	0
Adipocytes	chr11:75825997-75826219	U	0.618	0	0.065	0	0.075	0	0.001	0.208	0.022	0.008	0.003	0.05	0.294	0.112	0	0.042	0	0	0.002	0.039	0	0.281	0.008	0	0	0.006	0.021	0.006	0.012	0	0	0	0	0	0	0	0.028	0.008	0.028	0
Pancreas-Delta	chr11:78328142-78328534	U	0	0	0	0	0	0	0	0	0	0	0.027	0.05	0	0.016	0	0.172	0	0.286	0	0	0	0	0.015	0	0	0	0	0	0	0.02	0.208	0	0.882	0	0	0	0	0.082	0	0
Prostate-Ep	chr11:83132634-83132801	U	0.016	0.672	0	0	0.005	0	0	0.026	0.007	0	0.004	0.027	0.059	0.007	0	0.079	0.026	0	0.002	0.068	0	0	0.014	0	0	0	0.005	0	0.151	0	0	0	0	0	0	0.979	0	0	0.062	0.065
Prostate-Ep	chr11:83132839-83132911	U	0	0.075	0	0	0	0	0	0.029	0	0	0	0.019	0	0	0	0.016	0	0	0	0.057	0	0	0.007	0	0	0	0.003	0	0.088	0	0	0	0	0	0	0.656	0	0	0	0.036
Smooth-Musc	chr11:90047017-90048129	U	0	NA	0	0.333	0	0	0.091	NA	0	0.25	0	0	NA	0	0	0.5	0	0	0	0	NA	NA	0	0.2	0	0	0	0	0	0	NA	0.333	NA	0	NA	0	0.5	0.333	0	0
Dermal-Fibro	chr11:104584086-104584227	U	0.495	0	0.006	0.015	0.005	0	0.001	0.229	0	0.011	0	0.032	0.897	0.046	0	0.232	0	0	0	0.004	0	0.023	0.003	0.048	0	0	0.049	0	0	0.006	0	0.014	0	0	0	0	0.08	0	0.098	0
Endothel	chr11:110029747-110030093	U	0	0	NA	0	0	0.5	0	NA	0	NA	0	0	NA	0.615	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	0	0	1	0
Oligodend	chr11:113234978-113235165	U	0	0	0	0	0	0	0.001	0	0	0	0	0.016	0	0.006	0	0.112	0	0	0.002	0	0.005	0.006	0	0.007	0	0	0.042	0.958	0	0.016	0	0	0	0	0	0	0	0	0.031	0
Blood-Granul	chr11:113770908-113771121	U	0	0	0.01	0.924	0.048	0	0	0	0	0	0.004	0.024	0	0	0	0.015	0	0	0.002	0	0	0	0	0.011	0.006	0	0.005	0	0	0.019	0	0	0	0	0	0	0.123	0	0	0
Blood-T	chr11:118304916-118305780	U	0.014	0.01	0.004	0	0.04	0.273	0.987	0.037	0.005	0	0.021	0.093	0	0.005	0	0.17	0.006	0	0.001	0.003	0	0.061	0.004	0.002	0.004	0	0.002	0	0.005	0.013	0.018	0.006	0.021	0.005	0.059	0	0.009	0.007	0.107	0
Blood-T	chr11:118339444-118340659	U	0	0	0	0	0.043	0.024	0.946	0.031	0	0	0.008	0.083	0.061	0.007	0	0.147	0	0	0.006	0	0	0.119	0	0.005	0	0	0.015	0	0	0.088	0.058	0	0	0.008	0	0	0	0	0.088	0.011
Blood-T	chr11:118341599-118342558	U	0	0.019	0	0	0.023	0.048	0.988	0	0	0	0	0.048	0	0.014	0	0.412	0	0	0	0.004	0	0.097	0.007	0.037	0.014	0	0	0	0	0.098	0.06	0	0.057	0	0	0	0.023	0	0.169	0
Blood-T	chr11:118342812-118343223	U	0.035	0.011	0.027	0	0.044	0.074	0.969	0.02	0	0	0	0.072	0.023	0.023	0	0.206	0	0	0	0	0.021	0.108	0.003	0.014	0	0	0	0	0	0	0.03	0.01	0.034	0	0	0.011	0.076	0.005	0.072	0
Pancreas-Acinar	chr11:119061146-119062231	U	0	0.003	0	0	0.003	0	0	0	0	0.007	0.002	0	0	0.004	0	0.004	0	0	0	0	0.007	0.005	0	0.005	0	0	0.013	0	0	0.888	0	0	0	0.06	0	0	0.007	0	0	0
Lung-Ep-Bron	chr11:120207137-120207366	U	0	0.005	0	0	0.004	0.015	0.003	0	0.006	0	0.017	0	0	0	0	0.09	0	0	0	0.012	0.005	0	0.006	0	0.111	0.794	0	0	0.014	0	0	0	0.028	0	0	0.015	0	0	0	0.02
Head-Neck-Ep	chr11:130373102-130373163	U	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0.063	0	0	0.003	0.742	0	0	0	0	0	0.14	0.004	0.019	0.11	0	0	0	0	0	0	0	0.017	0.052	0.009	0
Blood-T	chr11:134058306-134058381	U	0.007	0.02	0.005	0	0.067	0.198	0.91	0.049	0	0	0	0.073	0	0.004	0	0.187	0	0	0.01	0.005	0.006	0.034	0	0.065	0	0	0	0	0	0.024	0.096	0.012	0	0.042	0	0.007	0	0	0.016	0.019
Blood-Mono+Macro	chr12:923779-923879	U	0.038	0.006	0.004	0	0.724	0	0	0.024	0	0	0.003	0.025	0	0	0	0.006	0	0	0	0	0	0	0	0.007	0	0	0.021	0.025	0	0	0	0	0	0	0	0	0.063	0	0.004	0
Heart-Cardio	chr12:1970915-1971690	U	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0.001	0.028	0.038	0	0	0	0	0.974	0.007	0	0.007	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0.005	0
Small-Int-Ep	chr12:2397448-2397499	U	0	0.004	0	0	0.003	0	0	0	0	0	0.091	0	0	0.001	0.019	0.171	0	0.226	0.004	0.012	0	0.006	0.037	0.01	0.004	0.01	0.002	0	0.018	0	0	0	0	0	0	0.049	0	0.973	0	0
Breast-Luminal-Ep	chr12:5638567-5638732	U	0	0.03	0	0	0.005	0	0.003	0.111	0.038	0.821	0	0.029	0	0	0	0.189	0	0	0.006	0.005	0	0	0	0	0.023	0	0	0	0	0.029	0	0	0	0	0	0	0	0	0.048	0
Small-Int-Ep	chr12:9543410-9543871	U	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0.125	0	0	0	0.013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.963	0.074	0
Blood-T	chr12:9677629-9678169	U	0	0	0.01	0	0.036	0.182	0.938	0	0	0.049	0.007	0.098	0	0.004	0	0.065	0	0	0	0.016	0	0.012	0	0	0.009	0	0	0	0	0	0	0	0	0.029	0	0	0	0	0.02	0
Blood-NK	chr12:9831001-9831394	U	0	0.008	0	0.01	0.008	0.938	0.062	0.053	0	0	0.01	0.036	0	0.002	0	0.107	0	0	0.003	0	0	0.021	0.052	0	0.007	0	0.004	0	0	0	0	0	0	0	0	0	0	0.023	0.025	0
Bladder-Ep	chr12:10115130-10115195	U	0	0.887	0	0	0	0	0	0.024	0	0.025	0.048	0	0	0.004	0.021	0.068	0	0.033	0.005	0.036	0.006	0.031	0.003	0.004	0.006	0.018	0	0.008	0	0.068	0.114	0.011	0.025	0.009	0	0.044	0.022	0.005	0.036	0
Blood-Mono+Macro	chr12:14252677-14252797	U	0.129	0.007	0.06	0	0.762	0	0.003	0.032	0	0	0.009	0.056	0	0.005	0	0.073	0	0	0.007	0	0.026	0	0.01	0.013	0.007	0	0.009	0.06	0	0.007	0	0	0	0	0	0.006	0.101	0	0.006	0.021
Small-Int-Ep	chr12:22600183-22600729	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429	0.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.875	0.25	0
Blood-Mono+Macro	chr12:24967110-24967269	U	0.083	0.007	0.059	0	0.821	0	0.001	0	0	0	0	0.015	0	0.004	0	0.157	0	0	0.002	0.004	0.015	0	0.009	0.021	0	0	0.012	0.025	0	0	0	0.01	0.011	0	0	0	0.025	0	0.006	0
Prostate-Ep	chr12:39777596-39777731	U	0	0.308	0	0	0	0	0.004	0.025	0	0	0.007	0	0	0.004	0	0.156	0	0	0	0.029	0	0.012	0	0.136	0.015	0	0.002	0	0	0	0	0	0	0	0	0.797	0.038	0	0.017	0.008
Neuron	chr12:40693992-40694487	U	0.13	0	0	0	0	0	0.004	0.062	0.006	0.016	0.006	0	0.062	0.008	0.019	0.09	0	0	0.009	0.004	0	0.011	0	0.009	0	0.005	0.804	0.118	0	0.028	0.144	0.115	0.038	0	0	0	0.01	0	0.02	0
Dermal-Fibro	chr12:46905139-46905175	U	0.369	0	0.008	0	0.003	0	0.011	0	0.041	0.011	0	0	0.9	0.031	0.045	0.177	0.01	0	0.003	0.029	0	0	0.009	0	0.008	0.009	0.011	0	0.011	0	0	0	0	0	0	0	0	0	0	0.026
Endothel	chr12:49646901-49646997	U	0.407	0.012	0.007	0	0.011	0	0.002	0.133	0.092	0.012	0	0.066	0.091	0.63	0	0.008	0	0	0	0.007	0.023	0.035	0.004	0.013	0	0	0.009	0	0	0.022	0	0.015	0	0.009	0	0.03	0.081	0	0.013	0
Head-Neck-Ep	chr12:52857566-52857968	U	0	0.006	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0.101	0.009	0	0	0.918	0	0	0	0	0	0.095	0	0	0.007	0	0.01	0.022	0.014	0	0	0	0	0	0.005	0
Skeletal-Musc	chr12:56260656-56260849	U	0.007	0.012	0	0	0.003	0	0.002	0	0	0	0	0	0	0	0	0.019	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.706	0	0	0
Skeletal-Musc	chr12:57250164-57250535	U	0.012	0	0	0.006	0.005	0	0.002	0	0.008	0	0.003	0.01	0	0.003	0	0.115	0	0	0.002	0	0	0.007	0.005	0	0	0.005	0	0	0	0.01	0.013	0.009	0	0	0	0	0.619	0	0.013	0
Blood-B	chr12:57287963-57288284	U	0.022	0	0.799	0	0.01	0	0	0	0.014	0	0	0.081	0	0.011	0	0.069	0	0	0	0.002	0	0	0	0	0	0	0.002	0.006	0.007	0	0	0	0	0	0	0	0.011	0	0	0
Blood-Granul	chr12:57500277-57500514	U	0	0.005	0	0.948	0.01	0	0.002	0	0	0	0.009	0	0	0	0	0.005	0	0	0.004	0	0.011	0	0	0.003	0.004	0	0.002	0.005	0.013	0.005	0.008	0	0	0	0.083	0	0.066	0	0	0
Pancreas-Alpha	chr12:58507318-58507727	U	NA	0	0	NA	NA	NA	0	NA	NA	0	0	NA	NA	0	NA	1	NA	NA	0	0	0	NA	0	NA	NA	0	0	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0	NA	NA
Blood-B	chr12:64613820-64613993	U	0	0	0.995	0.016	0.029	0.011	0.01	0	0.008	0	0.003	0.177	0	0.027	0	0.054	0	0.022	0.002	0	0	0	0.003	0	0	0	0.005	0	0.006	0	0	0	0	0	0	0	0.031	0	0.006	0
Blood-T	chr12:68891759-68891894	U	0.08	0	0.106	0	0.035	0.078	0.822	0	0	0.012	0.004	0.134	0.147	0.02	0	0.12	0	0	0.003	0.006	0	0.016	0.004	0	0.07	0	0.01	0	0.087	0.008	0	0.013	0	0	0	0	0.029	0	0.031	0.03
Fallopian-Ep	chr12:75309078-75309392	U	0	0	0.006	0	0	0	0.004	0	0	0	0	0	0	0.001	0.024	0.089	0.716	0	0.004	0.008	0	0.013	0	0	0	0	0	0	0.013	0	0	0	0	0	0	0	0.011	0.005	0.011	0
Blood-Granul	chr12:76541049-76541351	U	0	0	0	0.92	0.032	0	0.005	0	0	0	0	0.024	0	0	0	0.049	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143	0	0.14	0	0.01	0.055
Colon-Ep	chr12:104925430-104925587	U	0	0	0	0	0.004	0	0	0	0	0	0.967	0	0	0	0	0.072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epid-Kerat	chr12:106355996-106356471	U	0	0	0	0	0	0	0.003	0	0	0	0	0.014	0	0.002	0.591	0.036	0	0	0.002	0.017	0.007	0	0.007	0	0	0	0	0	0	0	0.011	0	0	0.008	0	0	0.017	0.005	0.013	0
Pancreas-Alpha	chr12:107311414-107311541	U	0.05	0	0.02	0.014	0.008	0	0	0.1	0	0.013	0	0.024	0	0.005	0	0.146	0.013	0	0.119	0.011	0	0.072	0.024	0.006	0	0	0	0	0.021	0.01	0.969	0.069	0.119	0	0	0	0	0	0.055	0
Bone-Osteob	chr12:111084680-111084872	U	0.006	0	0	0	0	0	0.008	0.873	0	0	0	0.02	0	0.002	0	0.106	0	0	0	0.005	0	0.014	0	0	0	0.005	0	0	0	0	0.006	0.007	0.015	0.006	0	0.004	0	0	0.065	0
Eryth-prog	chr12:113191370-113191594	U	0	0	0	0	0	0	0.002	0	0	0	0.003	0	0	0.001	0.016	0.981	0	0	0	0.038	0	0	0	0	0	0	0.011	0	0	0	0	0.009	0	0.007	0	0	0	0.004	0	0
Adipocytes	chr12:115245060-115245265	U	0.706	0.008	0.042	0	0.022	0.038	0.034	0.1	0.014	0	0	0.094	0	0.095	0	0.366	0.044	0	0	0.007	0.012	0.378	0	0	0.01	0.012	0.161	0.156	0.035	0.13	0.056	0	0	0.014	0	0	0.255	0.009	0.341	0
Breast-Basal-Ep	chr12:120219017-120219193	U	0	0	0	0	0.002	0.009	0	0	0.86	0.008	0	0	0	0	0.02	0.079	0	0	0	0.005	0.005	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0.005	0
Oligodend	chr12:120514006-120514368	U	0	0	0	0	0	0	0	0	0.042	0.027	0	0.036	0	0.023	0.111	0.073	0	0	0	0	0	0.07	0	0	0	0	0.065	0.98	0	0.015	0.032	0	0	0	0	0	0	0	0.066	0.026
Blood-Mono+Macro	chr12:121457458-121457668	U	0.059	0	0	0.034	0.677	0	0	0	0	0	0	0	0	0.004	0	0.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.027	0	0.044	0
Smooth-Musc	chr12:121768442-121768536	U	0.45	0.011	0	0	0.002	0	0	0.022	0	0	0	0.116	0.474	0.157	0	0	0.056	0	0	0.004	0	0.374	0.02	0.011	0	0.006	0.032	0.028	0.063	0	0	0.011	0.011	0	0	0.016	0.123	0	0.721	0.009
Pancreas-Alpha	chr12:122574361-122574616	U	0	0.005	0	0	0	0.007	0	0	0	0	0	0.018	0	0.002	0	0.016	0	0	0.022	0.005	0	0	0.003	0.1	0	0	0	0	0	0.027	0.968	0.164	0.098	0	0	0	0	0.004	0.004	0
Thyroid-Ep	chr12:131983824-131984062	U	0	0.011	0	0	0	0	0.001	0.023	0	0	0	0	0	0.001	0	0.039	0	0	0	0	0.013	0.008	0	0	0.004	0	0.002	0	0	0.006	0	0	0	0	0	0	0	0	0.004	0.951
