target	hg19	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Kidney-Ep	chr2:39015988-39016239	U	0	0	0	0	0	0	0	0.029	0	0	0	0	0	0.007	0	0.098	0	0	0	0	0	0	0.868	0	0	0	0	0	0.057	0.007	0	0	0	0	0	0	0	0	0	0
Gastric-Ep	chr2:39017864-39018065	U	0	0	0	0	0.003	0	0	0	0	0	0	0.013	0	0	0	0.071	0	0	0.907	0	0	0	0	0	0.033	0	0	0	0	0.009	0	0	0	0	0	0	0	0.011	0.006	0
Small-Int-Ep	chr2:39376566-39376761	U	0	0	0	0	0	0	0.002	0	0	0	0.045	0.02	0	0	0	0.026	0	0	0	0.004	0	0.013	0	0	0	0	0	0	0.013	0	0	0	0.022	0	0	0	0	0.885	0	0
Small-Int-Ep	chr2:39456237-39456704	U	NA	0	0	NA	0	NA	0	NA	0	0	0	0	NA	0	NA	1	0	0	0.333	0	0	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	1	NA	NA
Pancreas-Delta	chr2:39474855-39475301	U	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	1	0	0	0.059	0	0.25	0	0	0	0	0.143	0	0	0	0	0.5	0	1	0	NA	0	0	0	0	0
Heart-Cardio	chr2:39480266-39480432	U	0	0.006	0	0	0	0	0	0	0	0	0	0.012	0	0	0	0.021	0	0	0.002	0.002	0.913	0	0.041	0	0	0	0.003	0	0	0	0	0.01	0.012	0	0	0	0	0.005	0	0
Fallopian-Ep	chr2:39496950-39497737	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062	0	0	0.75	0	0	0.045	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0
Bone-Osteob	chr2:39646607-39647085	U	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Blood-B	chr2:39754507-39755008	U	0	0	0.757	0	0.022	0	0	0	0.006	0	0	0.133	0	0.018	0	0.114	0	0	0.004	0.004	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neuron	chr2:39895425-39895781	U	0	0	0.008	0.011	0.011	0	0.009	0	0.234	0	0	0.083	0	0.017	0	0.2	0.009	0.04	0	0	0.052	0.046	0.189	0	0	0.009	0.889	0.314	0	0	0	0.013	0	0	0	0.032	0	0.007	0.007	0
Heart-Cardio	chr2:40737053-40737299	U	0	0	0	0	0	0	0.002	0.022	0	0	0.003	0	0	0.001	0	0.178	0	0	0.006	0.004	0.958	0.006	0	0.017	0	0	0.002	0	0	0.01	0	0	0	0	0	0	0	0	0.014	0
Heart-Fibro	chr2:42140447-42140683	U	0.484	0	0.011	0	0.004	0	0	0	0.028	0	0	0.283	0.138	0.16	0	0.222	0	0	0.005	0	0.011	0.747	0.011	0.006	0	0	0.009	0	0.074	0	0	0	0	0	0	0	0.083	0	0.198	0
Blood-Granul	chr2:42438504-42439142	U	0.009	0.006	0	0.943	0.057	0	0.017	0.02	0	0.131	0.006	0.043	0	0.002	0	0.079	0.007	0	0.008	0.004	0.007	0	0.021	0.082	0.265	0.043	0.01	0	0.08	0.012	0	0	0	0	0.067	0	0.161	0.004	0	0.145
Prostate-Ep	chr2:42450160-42450409	U	0	0.894	0	0	0	0	0	0	0	0	0.009	0.012	0	0	0	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0	0	0	0	0	0	0.807	0	0	0.008	0
Pancreas-Duct	chr2:42539716-42539787	U	0	0.023	0	0	0.01	0	0	0	0	0.033	0	0	0	0.004	0.575	0.096	0	0.125	0.11	0.023	0	0	0.147	0.005	0.444	0.011	0	0	0.216	0.024	0	0	0	0.933	0	0.03	0	0.034	0	0
Liver-Hep	chr2:42573477-42574301	U	0.012	0	0	0	0.003	0	0	0	0	0	0	0	0	0.002	0.037	0.074	0	0	0.014	0.003	0	0	0.01	0.764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pancreas-Beta	chr2:42718078-42719366	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636	0.162	0	0	0	0.428	0	0	0	0	0	0.024	0.333	0	0.057	0	0.1	0.889	0	0.087	0	0	0	0	0.016	0
Colon-Ep	chr2:42849736-42850583	U	0	0	0	0	0	0	0	0	0	0	0.714	0	0	0	0	0.286	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
Prostate-Ep	chr2:42880701-42882079	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bladder-Ep	chr2:43267250-43267421	U	0	0.61	0	0.043	0	0	0.007	0	0.111	0	0	0	0	0	0.25	0.231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036	0	0	0	0
Gastric-Ep	chr2:43280055-43280766	U	0	0	0.065	0	0.021	0	0.014	0.083	0	0	0	0.158	0	0.025	0	0.436	0	0	0.907	0	0	0.037	0	0	0.053	0.026	0	0	0	0.057	0	0	0	0.03	0	0.163	0	0.029	0.062	0
Thyroid-Ep	chr2:43413289-43413716	U	0.038	0.019	0.009	0	0	0	0	0	0.012	0	0	0	0	0.006	0.029	0.009	0	0	0	0	0	0	0	0	0.043	0.018	0	0	0.01	0	0	0	0	0	0	0	0	0	0.007	0.977
Eryth-prog	chr2:43418088-43418439	U	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0.448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blood-Mono+Macro	chr2:43463790-43463967	U	0.073	0.007	0.008	0.045	0.832	0	0	0	0	0	0	0.133	0	0	0	0.031	0	0	0	0.055	0.009	0	0.008	0.008	0.044	0	0.01	0.056	0	0	0	0	0	0	0	0	0.026	0	0	0.031
Kidney-Ep	chr2:43973370-43973691	U	0	0	0.125	0	0.045	0.1	0	0	0	0	0	0	0	0	0	0.333	0	0	0	0	0	0	0.789	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.1	0	0
Liver-Hep	chr2:44066294-44066867	U	0.094	0.013	0.032	0	0.011	0	0.019	0.091	0.018	0	0	0.069	0	0.055	0	0.171	0	0.364	0.006	0.01	0	0.025	0	0.955	0	0	0	0	0.016	0.018	0	0	0	0	0	0	0.03	0	0.024	0
Liver-Hep	chr2:44069178-44069555	U	0.008	0	0.013	0	0.011	0.02	0.007	0.028	0	0	0	0.011	0.026	0.009	0	0.222	0	0	0.007	0.006	0	0.028	0	0.901	0.023	0	0	0.006	0	0.025	0.009	0	0	0	0.2	0	0	0.005	0.037	0.009
Heart-Cardio	chr2:44124647-44124907	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021	0	0.867	0	0	0	0.067	0	0	0	0.048	0	0	0	0	0	0	0	0	0	0	0
Adipocytes	chr2:44463142-44463413	U	0.606	0	0.157	0	0.016	0	0	0.308	0.032	0	0	0.107	0.846	0.11	0.053	0.061	0	0.444	0.016	0.045	0.085	0.388	0.02	0	0	0.093	0	0	0.045	0.016	0	0	0	0	0	0	0.556	0.019	0.515	0
Ovary-Ep	chr2:44809203-44810035	U	NA	0	NA	NA	0	0	0	NA	NA	0	0	NA	NA	0	NA	0	NA	NA	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	NA	NA	NA	0	NA	0	0	0
Bladder-Ep	chr2:44975430-44975638	U	0.015	0.585	0	0	0.003	0	0	0.04	0	0	0	0	0	0	0	0.063	0	0	0	0.008	0	0.027	0	0	0	0	0	0	0	0	0.012	0	0	0	0	0.076	0	0	0.021	0
Lung-Ep-Bron	chr2:45392711-45392998	U	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0.091	0	0	0.143	0	0	0.333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pancreas-Delta	chr2:45495763-45496239	U	0	0	0	0	0	0	0.043	0	0	0	0.045	0.2	0	0.167	0	0.267	0.2	0	0	0	0	0.167	0.185	0	0	0	0	0	0.385	0	0	0.5	1	0	0	0	0	0	0.077	0
Dermal-Fibro	chr2:45512611-45513383	U	0.286	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.348	0	1	0	0.033	0	0.083	0.244	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.077	0	0.13	0
Blood-B	chr2:45922768-45922905	U	0.125	0.009	0.955	0	0.053	0	0.002	0	0	0	0.005	0.286	0	0.049	0	0.184	0	0	0	0.003	0	0.056	0.039	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172	0	0.023	0
Blood-Mono+Macro	chr2:45952918-45953220	U	0	0	0	0.375	0.816	0	0	0.5	0	0	0	0	0	0	0	0.538	0	0	0	0.028	0	0	0	0	0	0	0.312	0	0	0	0	NA	0	0	NA	0	0.5	0	0	0
Fallopian-Ep	chr2:45987151-45987707	U	0	0	0	0	0.003	0	0	0	0.012	0	0	0	0	0.002	0	0.219	0.864	0.25	0	0.003	0	0	0	0.005	0	0	0.071	0	0	0.018	0.011	0	0	0.232	0	0	0	0	0.022	0
Pancreas-Acinar	chr2:46144305-46144713	U	0	0.01	0	0	0	0	0	0	0	0	0.006	0.016	0	0.004	0	0.084	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0	0	0	0	0	0	0	0
Endothel	chr2:46303140-46303661	U	0.625	0	0	0	0.011	0	0	0	0	0	0	0.308	0	0.645	0.333	0.231	0	0	0	0.013	0	0	0	0	0	0	0.021	0	0	0	0	0	0	0	0	0.071	0	0	0.263	0
Endothel	chr2:46575075-46575353	U	0.261	0	0.288	0.143	0.121	0.118	0.099	0.167	0	0	0	0.263	0.462	0.796	0	0.085	0.02	0	0	0.028	0.091	0	0.048	0.043	0.045	0.104	0.041	0	0	0.017	0	0	0.031	0	0.667	0.015	0.114	0	0.107	0
Head-Neck-Ep	chr2:47094735-47095109	U	0	0.049	0	0	0	0	0.002	0	0.062	0	0	0	0	0.002	0.444	0.127	0	0	0.004	0.833	0	0.011	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0.019	0	0	0	0
Fallopian-Ep	chr2:47200518-47200729	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.774	0	0	0.007	0	0	0.286	0	0.007	0	0	0	0.042	0	0	0	0	0	0	0	0	0.008	0	0
Breast-Luminal-Ep	chr2:47532143-47532560	U	0.226	0	0	0	0.011	0	0.021	0	0.036	0.913	0.015	0	0	0	0	0.152	0	0.444	0	0.008	0	0	0.068	0.013	0	0	0	0	0	0	0.034	0	0	0.641	0	0.029	0	0	0	0
Blood-Granul	chr2:47666517-47666792	U	0.069	0	0	0.806	0.091	0.01	0	0.038	0	0	0.004	0.014	0	0.002	0	0	0	0	0	0	0	0	0	0	0.019	0	0.038	0	0	0	0	0	0	0	0	0	0.216	0	0	0
Bone-Osteob	chr2:47763919-47764260	U	0	0.02	0	0	0.007	0	0.006	0.857	0	0	0	0.192	0	0.026	0.087	0.196	0	0	0.007	0	0	0	0	0	0	0	0.03	0	0.012	0	0.011	0.012	0	0.009	0	0	0	0	0.022	0
Blood-Mono+Macro	chr2:48123657-48123786	U	0.071	0	0.103	0	0.669	0	0	0	0	0	0	0	0	0	0.125	0.074	0	0	0	0.112	0	0	0	0.022	0	0.038	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
Endothel	chr2:48613218-48613599	U	0.574	0.01	0.044	0.186	0.118	0.064	0.003	0.231	0	0	0	0.091	0	0.855	0	0.2	0	0	0.019	0.017	0.016	0.179	0.036	0.023	0	0	0.03	0.159	0.14	0	0	0	0.024	0	0.25	0.011	0.1	0	0.281	0
Bladder-Ep	chr2:48736358-48736769	U	0	0.938	0	0	0	0	0	0	0	0	0.077	0	0	0.053	0	0	0	0	0	0.143	0	0.062	0	0	0	0.091	0	0	0	0	0	0	0	0	0	0.308	0	0	0	0
Neuron	chr2:51253728-51254055	U	0	0	0.074	0	0.018	0	0.02	0	0	0	0	0.222	0	0.029	0	0.588	0	0	0.06	0	0	0.467	0	0	0	0	0.88	0.2	0	0	0	0	0	0	0	0	0	0.031	0.261	0
Neuron	chr2:51254072-51254314	U	0	0	0.014	0	0	0.01	0	0	0	0	0	0.157	0	0.007	0	0.114	0	0	0.007	0	0	0.057	0	0	0	0	0.835	0.258	0	0	0	0	0	0	0	0	0	0.005	0.06	0
Gastric-Ep	chr2:52957376-52957515	U	0	0	0	0	0.019	0	0	0	0	0	0.008	0	0	0.003	0	0.18	0	0	0.944	0.005	0	0.015	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.03	0
Pancreas-Beta	chr2:54083048-54083279	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0	0	0.003	0	0	0.01	0.015	0	0	0	0.225	0.028	0	0	0.107	0.754	0.115	0	0	0	0	0.014	0	0
Gallbladder	chr2:54124960-54126265	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019	0	1	0.003	0.004	0	0	0	0.013	0	0.01	0	0	0	0	0	0	0.062	0.021	0	0	0	0	0	0
Blood-NK	chr2:54222726-54223045	U	0.018	0	0.007	0	0.003	0.73	0.056	0.021	0	0	0.004	0	0	0	0	0.076	0	0	0.003	0.002	0.007	0	0.013	0	0	0	0.003	0	0.01	0	0	0	0	0	0	0	0.018	0	0	0
Head-Neck-Ep	chr2:54308397-54308733	U	0	0	0.024	0	0.009	0	0	0	0	0	0	0	0	0	0	0.015	0	0	0	0.585	0	0	0	0	0	0.011	0.006	0.077	0.026	0	0	0	0	0	0	0	0	0	0	0
Gallbladder	chr2:54790779-54791017	U	0	0	0	0	0.003	0	0.005	0.028	0	0	0.004	0	0	0	0	0.101	0	0.708	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0
Gallbladder	chr2:54918167-54918417	U	0	0.018	0	0	0.001	0	0.001	0.049	0	0	0.002	0.017	0.016	0	0.015	0.125	0	0.958	0	0	0.005	0.021	0	0.008	0	0	0.002	0.004	0.145	0.005	0	0	0.008	0.005	0	0.013	0	0	0.022	0
Prostate-Ep	chr2:55018379-55018528	U	0	0	0	0	0.003	0	0.005	0	0	0.111	0.159	0	0	0.003	0	0.112	0	0	0.011	0.034	0	0.042	0	0	0.007	0.094	0	0	0.267	0	0	0	0	0	0	0.641	0	0.006	0.012	0
Bladder-Ep	chr2:55180750-55180954	U	0	0.77	0	0	0	0	0.001	0	0	0.217	0	0.01	0	0.001	0	0.053	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163	0	0	0	0
Oligodend	chr2:55186307-55186637	U	0.027	0	0.008	0	0.005	0	0	0	0	0	0	0.014	0	0	0	0.053	0	0	0	0.003	0	0.008	0	0	0	0	0.044	0.891	0	0	0	0	0	0	0	0	0	0	0	0
Pancreas-Beta	chr2:55290739-55290965	U	0.009	0	0	0	0	0	0.016	0	0	0	0.017	0	0	0.003	0	0.065	0.01	0	0.002	0.002	0	0	0.003	0.004	0	0	0.052	0	0	0.006	0.115	0.477	0.091	0	0	0	0	0	0.006	0
Heart-Cardio	chr2:55316614-55317120	U	0	0	0	0.008	0	0	0.002	0	0	0	0	0.011	0.178	0.004	0	0.051	0	0	0	0	0.887	0.049	0	0	0.064	0.005	0.073	0	0	0.006	0.008	0	0.019	0	0	0	0.025	0	0.029	0
Pancreas-Alpha	chr2:55757226-55757493	U	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.058	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854	0.219	0.029	0	0	0.017	0	0	0	0
Neuron	chr2:59120614-59121061	U	0	0	0	0	0.004	0.011	0.003	0.212	0.008	0	0	0.022	0.094	0.025	0.472	0.161	0	0	0.002	0.158	0.457	0.079	0	0.004	0.005	0.006	0.865	0.464	0	0.013	0	0	0	0	0	0.021	0	0	0.136	0
Heart-Fibro	chr2:59896106-59896793	U	0.041	0	0	0	0.005	0	0.005	0.056	0	0	0	0.079	0	0.042	0.05	0.182	0	0.87	0.004	0	0.016	0.857	0	0	0.01	0	0.01	0.021	0	0	0	0	0	0	0	0	0.02	0.046	0.178	0
Dermal-Fibro	chr2:60457415-60457705	U	0.621	0	0.016	0	0	0.021	0.006	0.033	0.02	0	0.003	0.181	0.979	0.046	0.051	0.206	0	0	0	0.009	0	0.046	0	0	0.006	0.019	0.319	0.014	0	0	0	0	0	0	0	0	0.123	0	0.072	0
Gallbladder	chr2:60642332-60642793	U	0	0	0.006	0	0.002	0	0.002	0.022	0	0	0	0	0	0.001	0	0.038	0	0.973	0.002	0	0	0.043	0	0.003	0	0	0	0	0	0.046	0	0.009	0	0.017	0	0	0	0.005	0.057	0
Thyroid-Ep	chr2:60986229-60986557	U	0	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0.009	0.004	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.78
Bladder-Ep	chr2:61175512-61175883	U	0	0.88	0	0	0	0	0.002	0	0	0	0	0	0	0	0.333	0.038	0	0	0.003	0.27	0	0	0	0	0	0.137	0	0	0	0	0	0	0	0	0	0.207	0	0	0	0
Lung-Ep-Bron	chr2:61359540-61360023	U	NA	0	0	0	0	0	0.033	0	0	0	0	0	0	0.027	0	0	0	0	0	0.033	0	0	0	0	0.333	1	0	0	0	0	0	0	0	0	NA	0	0.25	0	0	0
Breast-Luminal-Ep	chr2:61414584-61415279	U	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0.143	NA	0	NA	0	0	0	0	0
Lung-Ep-Alveo	chr2:61448912-61449171	U	0	0	0	0.022	0	0	0	0	0	0	0	0	0	0.014	0.042	0.048	0	0	0.007	0	0	0	0	0	0.786	0	0.068	0	0	0	0	0	0	0	0	0	0	0	0	0
Lung-Ep-Alveo	chr2:61452835-61453242	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Breast-Luminal-Ep	chr2:61471508-61471744	U	0	0	0	0	0	0	0.002	0	0.065	0.667	0	0.014	0	0	0	0.008	0	0	0	0	0	0.018	0	0	0.035	0.015	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0
Blood-B	chr2:61691741-61691923	U	0.08	0	0.953	0	0.037	0.3	0.006	0	0	0	0	0.203	0	0.019	0.026	0.034	0	0	0.065	0.002	0.019	0.049	0	0	0.236	0	0.01	0.017	0.033	0	0	0	0	0	0	0	0.016	0	0.024	0
Ovary-Ep	chr2:61740650-61740740	U	0.011	0	0	0	0	0.063	0	0.08	0	0.018	0.188	0.05	0	0.002	0.027	0.021	0.23	0	0.003	0.016	0.01	0	0.019	0	0	0	0.007	0	0.837	0	0	0.024	0	0	0	0	0	0.045	0	0.118
Skeletal-Musc	chr2:61949820-61950057	U	0	0.14	0	0	0.008	0	0.005	0.056	0	0	0	0.097	0.133	0.013	0	0.545	0	0	0	0.007	0.034	0.071	0.05	0	0.024	0.02	0	0	0	0.022	0	0	0	0	0	0.065	0.706	0	0.086	0.07
Lung-Ep-Bron	chr2:62030600-62030689	U	0	0.036	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0.081	0	0	0.003	0.026	0	0	0	0	0.129	0.864	0	0	0	0.007	0	0.013	0	0	0.143	0.154	0	0	0.045	0
Colon-Ep	chr2:62231504-62232023	U	0	0.01	0.084	0.011	0.069	0.012	0	0.031	0	0	0.985	0.061	0	0.098	0	0.198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111	0.481	0	0.287	0.007	0
Prostate-Ep	chr2:62263823-62264651	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Megakaryocytes	chr2:62624934-62625088	U	0	0	0	0	0.004	0.02	0	0.056	0	0	0	0	0.111	0	0	0.085	0	0	0	0.013	0	0.068	0	0.008	0	0	0	0	0	0	0	0.017	0.026	0	0.714	0	0	0	0.036	0
Lung-Ep-Bron	chr2:63272495-63273437	U	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0.5	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0
Blood-T	chr2:64205129-64205490	U	0	0	0.333	0	0.017	0.4	0.935	0	0	0.143	0	0.125	0	0.01	0	0.062	0	0	0	0	0	0.059	0.03	0	0	0.111	0	0	0	0	0	0	0	0.053	0	0	0.077	0	0	0
Blood-Granul	chr2:64234846-64235273	U	0	0	0	NA	0	0	0	NA	0	NA	0	0	NA	0	NA	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	NA	0	0	NA	0	0	0	0	0	0
Blood-B	chr2:64318934-64319706	U	0	0	0.58	0	0.004	0	0	0	0.013	0	0	0.079	0	0.005	0	0.042	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blood-Granul	chr2:64642834-64643180	U	0	0.014	0	1	0.137	0.11	0.004	0	0	0	0.008	0.014	0	0	0	0.145	0	0	0.003	0	0.017	0.009	0.011	0.012	0	0.007	0	0	0	0	0	0	0.013	0	0	0	0.257	0	0.025	0
Pancreas-Alpha	chr2:64707434-64707697	U	0	0	0	0	0	0	0.006	0	0	0.296	0.113	0	0	0	0	0.412	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0.065	0.857	0	0.143	0	0	0	0	0.409	0.026	0
Blood-Mono+Macro	chr2:64981299-64981413	U	0.076	0.011	0.011	0.111	0.812	0	0	0.027	0	0	0	0.047	0	0.004	0.045	0.091	0	0	0	0	0.011	0.02	0	0.019	0	0	0.012	0.024	0	0.025	0	0	0	0	0	0	0.08	0.008	0	0
Head-Neck-Ep	chr2:65251128-65251227	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.043	0.01	0	0	0.003	0.843	0	0	0	0	0	0.031	0.014	0	0	0	0	0	0	0	0	0.06	0	0	0	0
Breast-Basal-Ep	chr2:65299908-65300026	U	0.013	0	0	0	0.004	0	0	0	0.92	0.152	0	0	0	0.043	0	0.064	0	0	0	0.009	0	0	0.056	0.006	0	0.01	0.021	0	0	0.019	0	0	0	0	0	0	0	0	0	0
Skeletal-Musc	chr2:65506864-65507011	U	0	0.022	0	0	0	0	0	0	0	0	0	0.29	0.071	0.008	0	0.167	0	0	0	0.013	0	0.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019	0.391	0	0.014	0
Megakaryocytes	chr2:65571798-65571910	U	0.243	0.007	0.243	0.008	0.033	0.128	0.07	0.119	0	0	0	0.22	0.524	0.183	0	0.095	0	0	0	0	0	0.035	0.022	0.016	0	0	0.027	0	0	0	0	0	0	0	1	0	0.055	0	0.006	0
Lung-Ep-Alveo	chr2:65602434-65602899	U	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	NA	NA	0	0	1	0	0	0	0	NA	NA	0	0	NA	NA	0	NA	0	0	NA
Gallbladder	chr2:66195978-66196224	U	0.006	0	0.005	0.007	0.007	0.008	0.001	0.033	0.006	0	0.111	0.018	0	0.005	0	0.148	0	1	0.037	0.042	0.006	0.088	0.023	0.097	0	0.007	0.002	0	0	0.036	0.017	0.008	0.008	0.034	0	0.005	0	0.065	0.098	0
Heart-Fibro	chr2:66529058-66529160	U	0	0	0	0	0	0	0.004	0.103	0	0.016	0	0	0	0.037	0	0.092	0	0	0.007	0	0.037	0.632	0.053	0	0	0	0	0	0	0	0.012	0	0	0	0	0	0.022	0	0.02	0
Pancreas-Beta	chr2:66554646-66554819	U	0	0	0	0	0.009	0	0.023	0	0	0	0	0	0	0.023	0.067	0.062	0	0	0.025	0.038	0	0.029	0	0.012	0	0	0	0	0	0	0.037	0.773	0.038	0	0	0	0	0.021	0.096	0
Pancreas-Delta	chr2:66603926-66604356	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lung-Ep-Bron	chr2:68057829-68058240	U	0.042	0	0	0	0.018	0	0.05	0.143	0.041	0	0	0.216	0	0.02	0.037	0.344	0	0	0	0.047	0.02	0	0	0.011	0.024	0.959	0.038	0	0	0	0.023	0	0	0	0	0.04	0.033	0	0.253	0
Blood-NK	chr2:68596508-68596738	U	0	0	0.047	0	0.003	0.648	0.036	0	0	0	0.005	0.038	0	0.003	0	0.076	0	0	0	0.005	0	0.008	0	0	0	0	0.012	0	0	0.007	0	0	0	0	0.25	0	0	0	0.023	0
Blood-NK	chr2:68600297-68600675	U	0	0.038	0.114	0.024	0.013	0.825	0.103	0.053	0	0	0	0.097	0	0.026	0.071	0.097	0.024	0	0.023	0.013	0	0.122	0.035	0.01	0.033	0	0	0	0.053	0	0.089	0.034	0.073	0.064	1	0	0.054	0	0.177	0
Ovary-Ep	chr2:69013996-69014333	U	0	0	0	0	0	0	0	0.333	0	0	0	0	0	0	0	0.25	0	NA	0	0	0	0	0	0	0	0.5	0	0	0.75	0	0	0	0	0	NA	0	0	0	0	0
Colon-Ep	chr2:69419515-69419679	U	0	0	0	0	0.013	0	0	0	0	0	0.863	0.051	0	0	0.111	0.26	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0.012	0	0	0	0	0	0.01	0	0.071	0	0
Epid-Kerat	chr2:69940015-69940897	U	0	0	0	0	0	0	0	0	0	0	0.004	0.027	0	0	0.958	0.182	0	0	0	0.013	0	0.008	0.112	0	0.096	0	0	0	0	0.007	0	0	0	0.009	0	0.007	0	0	0.011	0
Gallbladder	chr2:69984307-69985425	U	0	0	0	0	0.005	0	0	0	0	0	0.001	0	0	0	0.009	0.088	0	0.88	0	0.002	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.073	0	0	0	0	0.002	0
Gallbladder	chr2:70005305-70005832	U	0	0	0	0	0.001	0	0.001	0	0	0	0	0	0	0.017	0	0.107	0	0.9	0.005	0	0	0	0	0.014	0.004	0	0	0	0	0	0	0	0	0.028	0	0.004	0	0.003	0.004	0
Gallbladder	chr2:70010066-70010782	U	0	0.004	0	0	0	0	0.001	0.021	0	0	0	0	0	0.002	0	0.021	0	0.678	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0
Megakaryocytes	chr2:70160128-70160310	U	0	0	0.012	0	0	0	0	0	0	0	0.005	0	0	0	0	0.042	0	0	0	0	0	0	0	0	0.008	0	0.014	0	0	0.009	0	0	0	0	0.75	0	0.049	0	0	0
